age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
52,admin.,divorced,secondary,False,-209,True,True,unknown,23,may,161,1,-1,0,unknown,False
44,technician,divorced,unknown,False,759,True,False,unknown,23,may,397,1,-1,0,unknown,False
38,blue-collar,married,secondary,False,-40,True,False,unknown,23,may,227,1,-1,0,unknown,False
28,blue-collar,married,primary,False,4,True,False,unknown,23,may,7,1,-1,0,unknown,False
24,services,married,secondary,False,45,True,True,unknown,23,may,465,1,-1,0,unknown,False
29,services,married,secondary,False,-753,True,True,unknown,23,may,98,1,-1,0,unknown,False
32,technician,divorced,tertiary,False,0,True,True,unknown,23,may,80,1,-1,0,unknown,False
27,blue-collar,single,secondary,False,672,True,False,unknown,23,may,164,1,-1,0,unknown,False
41,technician,married,tertiary,False,-762,True,True,unknown,23,may,145,1,-1,0,unknown,False
42,management,single,tertiary,False,422,True,False,unknown,23,may,25,2,-1,0,unknown,False
25,blue-collar,married,secondary,False,51,True,False,unknown,23,may,76,2,-1,0,unknown,False
36,admin.,married,secondary,False,1601,True,False,unknown,23,may,163,3,-1,0,unknown,False
36,blue-collar,divorced,secondary,False,2278,True,False,unknown,23,may,152,2,-1,0,unknown,False
24,services,married,secondary,True,110,True,False,unknown,23,may,27,1,-1,0,unknown,False
32,technician,single,tertiary,False,539,True,True,unknown,23,may,281,2,-1,0,unknown,False
37,admin.,single,secondary,False,-332,True,False,unknown,23,may,284,2,-1,0,unknown,False
46,admin.,single,unknown,True,0,False,False,unknown,23,may,378,2,-1,0,unknown,False
29,admin.,single,secondary,False,468,True,True,unknown,23,may,353,1,-1,0,unknown,False
43,unemployed,married,primary,False,240,True,False,unknown,23,may,83,2,-1,0,unknown,False
30,services,married,secondary,False,2,False,True,unknown,23,may,50,3,-1,0,unknown,False
33,services,divorced,secondary,True,339,True,False,unknown,23,may,496,4,-1,0,unknown,False
46,management,single,secondary,False,295,True,False,unknown,23,may,141,6,-1,0,unknown,False
36,technician,married,secondary,False,1109,True,False,unknown,23,may,122,5,-1,0,unknown,False
40,management,divorced,tertiary,False,-319,True,False,unknown,23,may,59,3,-1,0,unknown,False
30,services,single,secondary,False,187,True,False,unknown,23,may,110,1,-1,0,unknown,False
30,blue-collar,married,secondary,False,2080,True,False,unknown,23,may,466,2,-1,0,unknown,False
45,management,married,tertiary,False,-319,True,False,unknown,23,may,254,1,-1,0,unknown,False
25,blue-collar,single,primary,False,-221,True,False,unknown,23,may,250,1,-1,0,unknown,False
28,services,married,secondary,False,2114,False,True,unknown,23,may,79,1,-1,0,unknown,False
35,admin.,divorced,secondary,False,579,True,False,unknown,23,may,250,3,-1,0,unknown,False
48,technician,married,secondary,False,3142,False,False,unknown,23,may,563,1,-1,0,unknown,False
30,blue-collar,single,secondary,False,79,False,False,unknown,23,may,125,3,-1,0,unknown,False
38,technician,single,secondary,False,-591,True,False,unknown,23,may,71,1,-1,0,unknown,False
55,technician,married,tertiary,False,440,False,False,unknown,23,may,556,1,-1,0,unknown,False
32,blue-collar,divorced,unknown,True,-274,True,True,unknown,23,may,456,2,-1,0,unknown,False
45,services,married,secondary,False,0,True,True,unknown,23,may,268,1,-1,0,unknown,False
35,technician,single,tertiary,False,2043,True,True,unknown,23,may,159,2,-1,0,unknown,False
30,blue-collar,married,secondary,False,282,True,True,unknown,23,may,148,2,-1,0,unknown,False
31,management,single,tertiary,False,-26,True,True,unknown,23,may,448,1,-1,0,unknown,False
46,management,married,tertiary,False,-267,False,False,unknown,23,may,249,3,-1,0,unknown,False
29,management,single,tertiary,False,368,True,False,unknown,23,may,160,1,-1,0,unknown,False
33,blue-collar,married,secondary,False,745,True,False,unknown,23,may,115,4,-1,0,unknown,False
49,management,married,unknown,False,383,True,False,unknown,23,may,290,3,-1,0,unknown,False
37,services,divorced,secondary,False,239,True,False,unknown,23,may,140,2,-1,0,unknown,False
47,services,married,secondary,False,382,True,False,unknown,23,may,57,4,-1,0,unknown,False
32,blue-collar,single,secondary,False,3,True,False,unknown,23,may,108,3,-1,0,unknown,False
39,unemployed,married,secondary,False,-455,True,False,unknown,23,may,542,2,-1,0,unknown,False
30,technician,married,secondary,False,0,True,False,unknown,23,may,541,2,-1,0,unknown,False
31,blue-collar,single,secondary,False,-78,True,True,unknown,23,may,198,2,-1,0,unknown,False
30,management,married,tertiary,False,302,True,True,unknown,23,may,302,1,-1,0,unknown,False
44,admin.,married,unknown,False,-299,True,False,unknown,23,may,268,1,-1,0,unknown,False
31,unemployed,single,tertiary,False,1611,True,False,unknown,23,may,154,2,-1,0,unknown,False
34,management,married,tertiary,False,498,True,False,unknown,23,may,216,2,-1,0,unknown,False
32,admin.,married,secondary,False,0,False,False,unknown,23,may,206,3,-1,0,unknown,False
39,self-employed,divorced,secondary,False,0,True,False,unknown,23,may,210,2,-1,0,unknown,False
35,admin.,divorced,secondary,False,30,False,False,unknown,23,may,186,1,-1,0,unknown,False
35,services,single,secondary,False,511,True,True,unknown,23,may,472,1,-1,0,unknown,False
32,admin.,single,secondary,False,127,True,False,unknown,23,may,189,2,-1,0,unknown,False
32,services,single,secondary,False,1940,True,False,unknown,23,may,215,2,-1,0,unknown,False
30,services,married,secondary,False,-108,True,False,unknown,23,may,216,1,-1,0,unknown,False
43,admin.,divorced,secondary,False,242,True,False,unknown,23,may,174,1,-1,0,unknown,False
27,admin.,married,secondary,False,-393,True,True,unknown,23,may,235,2,-1,0,unknown,False
27,services,single,secondary,False,430,True,False,unknown,23,may,116,2,-1,0,unknown,False
33,blue-collar,married,secondary,False,-825,True,False,unknown,23,may,228,2,-1,0,unknown,False
29,blue-collar,married,unknown,False,135,True,False,unknown,23,may,150,6,-1,0,unknown,False
28,blue-collar,single,secondary,False,369,True,False,unknown,23,may,411,3,-1,0,unknown,False
32,management,married,tertiary,False,1522,True,False,unknown,23,may,302,3,-1,0,unknown,False
30,services,married,tertiary,False,523,True,False,unknown,23,may,253,2,-1,0,unknown,False
39,services,married,secondary,False,104,True,False,unknown,23,may,138,6,-1,0,unknown,False
32,management,married,tertiary,False,1667,True,False,unknown,23,may,345,3,-1,0,unknown,False
45,blue-collar,married,primary,False,0,False,False,unknown,23,may,574,5,-1,0,unknown,False
37,blue-collar,married,primary,False,510,True,False,unknown,23,may,122,6,-1,0,unknown,False
40,admin.,married,secondary,False,0,True,False,unknown,23,may,193,2,-1,0,unknown,False
36,admin.,married,secondary,False,176,True,False,unknown,23,may,111,1,-1,0,unknown,False
42,blue-collar,married,secondary,False,139,True,False,unknown,23,may,166,1,-1,0,unknown,False
32,management,married,tertiary,False,1651,True,False,unknown,23,may,189,2,-1,0,unknown,False
26,services,divorced,secondary,False,74,True,False,unknown,23,may,106,6,-1,0,unknown,False
35,admin.,single,secondary,False,-413,True,False,unknown,23,may,178,1,-1,0,unknown,False
39,entrepreneur,divorced,secondary,False,1202,True,False,unknown,23,may,364,2,-1,0,unknown,False
33,management,married,tertiary,False,321,True,False,unknown,23,may,101,5,-1,0,unknown,False
32,technician,married,secondary,False,221,True,False,unknown,23,may,224,4,-1,0,unknown,False
27,admin.,single,tertiary,False,1996,True,False,unknown,23,may,187,1,-1,0,unknown,False
39,technician,divorced,secondary,False,1222,True,False,unknown,23,may,451,4,-1,0,unknown,False
43,entrepreneur,married,secondary,True,150,True,True,unknown,23,may,226,2,-1,0,unknown,False
31,admin.,single,tertiary,False,701,True,False,unknown,23,may,301,2,-1,0,unknown,False
50,admin.,married,secondary,False,0,True,True,unknown,23,may,97,1,-1,0,unknown,False
53,admin.,married,secondary,False,-375,True,False,unknown,23,may,24,1,-1,0,unknown,False
36,services,married,secondary,False,387,True,False,unknown,23,may,232,1,-1,0,unknown,False
38,blue-collar,married,primary,False,630,True,False,unknown,23,may,201,3,-1,0,unknown,False
31,entrepreneur,single,tertiary,False,150,True,False,unknown,23,may,83,2,-1,0,unknown,False
31,blue-collar,single,secondary,False,1358,True,True,unknown,23,may,339,2,-1,0,unknown,False
36,admin.,married,secondary,False,614,True,False,unknown,23,may,13,5,-1,0,unknown,False
40,services,married,secondary,False,-212,True,True,unknown,23,may,54,1,-1,0,unknown,False
30,technician,married,secondary,False,590,True,False,unknown,23,may,242,3,-1,0,unknown,False
35,management,married,tertiary,False,8,True,False,unknown,23,may,55,4,-1,0,unknown,False
42,admin.,divorced,secondary,False,687,True,True,unknown,23,may,229,1,-1,0,unknown,False
45,blue-collar,married,secondary,False,61,True,True,unknown,23,may,208,1,-1,0,unknown,False
41,technician,married,tertiary,False,-210,True,True,unknown,23,may,210,1,-1,0,unknown,False
33,blue-collar,married,secondary,False,1541,True,False,unknown,23,may,423,2,-1,0,unknown,False
32,blue-collar,single,secondary,False,1342,True,False,unknown,23,may,109,2,-1,0,unknown,False
32,self-employed,single,secondary,False,4,True,False,unknown,23,may,233,2,-1,0,unknown,False
30,management,single,tertiary,False,501,True,False,unknown,23,may,209,3,-1,0,unknown,False
34,blue-collar,single,secondary,False,128,True,False,unknown,23,may,114,4,-1,0,unknown,False
33,blue-collar,married,secondary,False,1464,True,False,unknown,23,may,588,3,-1,0,unknown,True
30,management,single,tertiary,False,6,True,False,unknown,23,may,274,2,-1,0,unknown,False
34,blue-collar,single,secondary,True,-369,True,False,unknown,23,may,353,2,-1,0,unknown,False
38,blue-collar,single,primary,False,1375,True,False,unknown,23,may,83,3,-1,0,unknown,False
36,technician,divorced,tertiary,False,0,False,False,unknown,23,may,539,2,-1,0,unknown,False
24,blue-collar,single,secondary,False,-286,True,False,unknown,23,may,327,2,-1,0,unknown,False
30,self-employed,single,tertiary,False,253,True,False,unknown,23,may,167,4,-1,0,unknown,False
39,services,married,primary,False,1951,True,False,unknown,23,may,208,2,-1,0,unknown,False
33,blue-collar,married,secondary,False,1134,True,False,unknown,23,may,304,2,-1,0,unknown,False
43,admin.,single,secondary,False,-495,True,True,unknown,23,may,131,1,-1,0,unknown,False
33,blue-collar,married,secondary,False,463,True,False,unknown,23,may,76,4,-1,0,unknown,False
53,self-employed,married,secondary,False,1,True,True,unknown,23,may,178,1,-1,0,unknown,False
54,blue-collar,married,primary,False,-239,True,False,unknown,23,may,29,1,-1,0,unknown,False
31,entrepreneur,single,tertiary,False,1340,True,False,unknown,23,may,199,2,-1,0,unknown,False
46,technician,divorced,secondary,False,772,True,False,unknown,23,may,488,1,-1,0,unknown,False
54,blue-collar,married,secondary,False,-630,False,False,unknown,23,may,173,1,-1,0,unknown,False
37,technician,married,secondary,False,507,True,True,unknown,23,may,157,1,-1,0,unknown,False
40,blue-collar,married,secondary,False,395,True,True,unknown,23,may,281,1,-1,0,unknown,False
60,services,married,secondary,False,-46,False,False,unknown,23,may,132,2,-1,0,unknown,False
33,management,single,tertiary,False,2599,True,False,unknown,23,may,328,3,-1,0,unknown,False
35,blue-collar,married,secondary,False,-461,False,False,unknown,23,may,339,1,-1,0,unknown,False
33,blue-collar,married,secondary,False,0,False,False,unknown,23,may,211,3,-1,0,unknown,False
58,retired,married,primary,False,0,True,False,unknown,23,may,138,6,-1,0,unknown,False
43,blue-collar,married,secondary,False,-141,True,True,unknown,23,may,128,1,-1,0,unknown,False
38,blue-collar,married,secondary,False,526,True,True,unknown,23,may,553,2,-1,0,unknown,False
49,blue-collar,married,primary,False,23,True,False,unknown,23,may,247,1,-1,0,unknown,False
35,management,married,secondary,False,839,True,False,unknown,23,may,50,3,-1,0,unknown,False
53,blue-collar,married,primary,False,-1455,True,False,unknown,23,may,169,2,-1,0,unknown,False
40,services,single,secondary,True,-306,True,False,unknown,23,may,253,1,-1,0,unknown,False
36,blue-collar,married,primary,False,655,True,False,unknown,23,may,153,4,-1,0,unknown,False
36,management,single,tertiary,False,876,True,False,unknown,23,may,241,2,-1,0,unknown,False
35,blue-collar,married,secondary,False,154,True,False,unknown,23,may,211,4,-1,0,unknown,False
33,management,married,secondary,False,67,True,True,unknown,23,may,316,4,-1,0,unknown,False
35,technician,married,secondary,False,0,True,True,unknown,23,may,107,2,-1,0,unknown,False
36,services,married,secondary,False,1694,True,True,unknown,23,may,164,6,-1,0,unknown,False
38,blue-collar,married,secondary,False,1102,True,False,unknown,23,may,159,3,-1,0,unknown,False
46,blue-collar,married,secondary,False,0,True,False,unknown,23,may,172,3,-1,0,unknown,False
29,management,single,tertiary,False,0,True,False,unknown,23,may,331,2,-1,0,unknown,False
33,blue-collar,married,secondary,False,-346,True,True,unknown,23,may,29,3,-1,0,unknown,False
32,technician,married,tertiary,False,415,False,False,unknown,23,may,76,2,-1,0,unknown,False
32,technician,married,secondary,False,1247,True,False,unknown,23,may,154,3,-1,0,unknown,False
35,admin.,single,secondary,False,91,True,False,unknown,23,may,185,4,-1,0,unknown,False
32,admin.,married,tertiary,False,882,False,False,unknown,23,may,569,3,-1,0,unknown,False
42,blue-collar,married,secondary,False,165,True,False,unknown,23,may,333,2,-1,0,unknown,False
32,management,married,tertiary,False,1501,True,False,unknown,23,may,70,6,-1,0,unknown,False
35,technician,single,tertiary,False,1529,False,False,unknown,23,may,95,4,-1,0,unknown,False
39,blue-collar,married,secondary,False,293,True,False,unknown,23,may,160,3,-1,0,unknown,False
30,technician,single,secondary,False,1572,True,True,unknown,23,may,209,3,-1,0,unknown,False
30,student,single,tertiary,False,-679,True,False,unknown,23,may,372,3,-1,0,unknown,False
32,admin.,married,secondary,False,497,True,False,unknown,23,may,92,3,-1,0,unknown,False
28,blue-collar,single,secondary,False,-303,True,False,unknown,23,may,277,2,-1,0,unknown,False
34,services,married,secondary,False,70,True,True,unknown,23,may,138,4,-1,0,unknown,False
38,admin.,married,secondary,False,1839,False,False,unknown,23,may,63,2,-1,0,unknown,False
31,management,single,tertiary,False,357,True,False,unknown,23,may,77,3,-1,0,unknown,False
37,admin.,single,secondary,False,192,True,False,unknown,23,may,105,2,-1,0,unknown,False
45,admin.,divorced,secondary,False,875,True,True,unknown,23,may,292,2,-1,0,unknown,False
33,management,married,tertiary,False,0,True,False,unknown,23,may,57,5,-1,0,unknown,False
32,admin.,single,secondary,False,1581,False,False,unknown,23,may,331,3,-1,0,unknown,False
38,technician,single,secondary,False,372,False,False,unknown,23,may,59,3,-1,0,unknown,False
32,self-employed,married,tertiary,False,9,True,False,unknown,23,may,98,2,-1,0,unknown,False
32,blue-collar,married,secondary,False,1780,True,False,unknown,23,may,100,4,-1,0,unknown,False
33,blue-collar,married,primary,False,2665,True,False,unknown,23,may,358,2,-1,0,unknown,False
32,admin.,married,secondary,False,506,True,False,unknown,23,may,188,6,-1,0,unknown,False
32,blue-collar,married,secondary,False,38,True,False,unknown,23,may,368,5,-1,0,unknown,False
31,services,married,secondary,False,-331,True,False,unknown,23,may,203,5,-1,0,unknown,False
39,self-employed,married,secondary,False,31,True,False,unknown,23,may,146,4,-1,0,unknown,False
37,services,married,secondary,False,-21,True,True,unknown,23,may,61,2,-1,0,unknown,False
33,entrepreneur,married,secondary,False,1847,True,False,unknown,23,may,129,6,-1,0,unknown,False
35,blue-collar,married,primary,False,208,True,False,unknown,23,may,247,3,-1,0,unknown,False
